Area_name,,Median gross rent of specified renter-occupied housing units paying cash rent 2005-2009
West Baton Rouge, LA,620
West Carroll, LA,408
West Feliciana, LA,612
Winn, LA,386
MAINE,,688
Androscoggin, ME,631
Aroostook, ME,481
Cumberland, ME,851
Franklin, ME,525
Hancock, ME,688
Kennebec, ME,597
Knox, ME,715
Lincoln, ME,741
Oxford, ME,601
Penobscot, ME,643
Piscataquis, ME,503
Sagadahoc, ME,761
Somerset, ME,551
Waldo, ME,646
Washington, ME,492
York, ME,811
MARYLAND,,1042
Allegany, MD,508
Anne Arundel, MD,1248
Baltimore, MD,992
Calvert, MD,1202
Caroline, MD,784
Carroll, MD,885
Cecil, MD,923
Charles, MD,1215
Dorchester, MD,674
Frederick, MD,1084
Garrett, MD,522
Harford, MD,935
Howard, MD,1302
Kent, MD,712
Montgomery, MD,1372
Prince George's, MD,1109
Queen Anne's, MD,936
St. Mary's, MD,1053
Somerset, MD,663
Talbot, MD,878
Washington, MD,750
Wicomico, MD,903
Worcester, MD,816
Baltimore city, MD,813
MASSACHUSETTS,,987
Barnstable, MA,1045
Berkshire, MA,690
Bristol, MA,769
Dukes, MA,1159
Essex, MA,971
Franklin, MA,786
Hampden, MA,716
Hampshire, MA,847
Middlesex, MA,1191
Nantucket, MA,1575
Norfolk, MA,1193
Plymouth, MA,1009
Suffolk, MA,1144
Worcester, MA,847
MICHIGAN,,709
Alcona, MI,492
Alger, MI,515
Allegan, MI,640
Alpena, MI,469
Antrim, MI,660
Arenac, MI,511
Baraga, MI,442
Barry, MI,651
Bay, MI,553
Benzie, MI,706
Berrien, MI,578
Branch, MI,608
Calhoun, MI,628
Cass, MI,594
Charlevoix, MI,624
Cheboygan, MI,579
Chippewa, MI,589
Clare, MI,575
Clinton, MI,700
Crawford, MI,611
Delta, MI,509
Dickinson, MI,529
Eaton, MI,700
Emmet, MI,709
Genesee, MI,645
Gladwin, MI,525
Gogebic, MI,479
Grand Traverse, MI,787
Gratiot, MI,592
Hillsdale, MI,621
Houghton, MI,525
Huron, MI,501
Ingham, MI,704
Ionia, MI,604
Iosco, MI,561
Iron, MI,437
Isabella, MI,640
Jackson, MI,669
Kalamazoo, MI,659
Kalkaska, MI,716
Kent, MI,687
Keweenaw, MI,307
Lake, MI,478
Lapeer, MI,679
Leelanau, MI,695
Lenawee, MI,623
Livingston, MI,853
Luce, MI,559
Mackinac, MI,548
Macomb, MI,738
Manistee, MI,607
Marquette, MI,542
Mason, MI,586
Mecosta, MI,612
Menominee, MI,481
Midland, MI,604
Missaukee, MI,643
Monroe, MI,709
Montcalm, MI,598
Montmorency, MI,592
Muskegon, MI,600
Newaygo, MI,589
Oakland, MI,859
Oceana, MI,582
Ogemaw, MI,572
Ontonagon, MI,418
Osceola, MI,525
Oscoda, MI,502
Otsego, MI,643
Ottawa, MI,725
Presque Isle, MI,456
Roscommon, MI,551
Saginaw, MI,650
St. Clair, MI,695
St. Joseph, MI,577
Sanilac, MI,581
Schoolcraft, MI,524
Shiawassee, MI,617
Tuscola, MI,575
Van Buren, MI,562
Washtenaw, MI,855
Wayne, MI,746
Wexford, MI,585
MINNESOTA,,746
Aitkin, MN,497
Anoka, MN,848
Becker, MN,554
Beltrami, MN,555
Benton, MN,627
Big Stone, MN,472
Blue Earth, MN,636
Brown, MN,493
Carlton, MN,626
Carver, MN,856
Cass, MN,478
